id,league,max_value_age,start_age,end_age,prime_duration,threshold_value,threshold_pct,skip_before_used,skip_after_used
"MLB-ryan-wagner-00","MLB",22,20,22,3,0.0887096,70,true,true
"MLB-ryan-webb-00","MLB",26,24,28,5,0.4341816,70,true,true
"MLB-ryan-zimmerman-00","MLB",24,22,25,4,4.2680071,70,true,true
"MLB-sal-romano-00","MLB",23,23,24,2,0.2673336,70,false,true
"MLB-salomon-torres-00","MLB",32,32,34,3,0.875166,70,true,true
"MLB-salvador-perez-00","MLB",34,34,34,1,2.0888686,70,true,false
"MLB-sam-tuivailala-00","MLB",26,24,26,3,0.1524574,70,true,false
"MLB-sandy-alcantara-00","MLB",26,25,26,2,2.6461393,70,true,true
"MLB-sandy-len-00","MLB",27,27,27,1,0.407313,70,true,true
"MLB-santiago-casilla-00","MLB",29,26,30,5,0.2319518,70,true,true
"MLB-scooter-gennett-00","MLB",28,27,28,2,2.25082,70,true,true
"MLB-scott-baker-00","MLB",27,26,27,2,1.5186108,70,true,true
"MLB-scott-elarton-00","MLB",23,23,23,1,1.4470079,70,true,true
"MLB-scott-elbert-00","MLB",25,25,25,1,0.3105441,70,true,true
"MLB-scott-feldman-00","MLB",26,26,26,1,1.2357534,70,true,true
"MLB-scott-karl-00","MLB",24,24,27,4,1.1745525,70,true,true
"MLB-scott-kazmir-00","MLB",23,21,23,3,2.190387,70,true,true
"MLB-scott-linebrink-00","MLB",28,27,28,2,1.0502799,70,true,true
"MLB-scott-moore-00","MLB",28,28,28,1,0.1848888,70,true,false
"MLB-scott-olsen-00","MLB",22,22,22,1,1.1430206,70,true,true
"MLB-scott-rolen-00","MLB",29,27,29,3,5.3512374,70,true,true
"MLB-scott-spiezio-00","MLB",29,29,29,1,1.7727303,70,true,true
"MLB-scott-strickland-00","MLB",24,24,24,1,0.6515124,70,true,true
"MLB-scott-williamson-00","MLB",24,23,24,2,1.4324613,70,false,true
"MLB-sean-burnett-00","MLB",27,27,29,3,0.641154,70,true,true
"MLB-sean-burroughs-00","MLB",22,22,23,2,1.6385092,70,true,true
"MLB-sean-casey-00","MLB",24,24,25,2,2.460331,70,true,true
"MLB-sean-douglass-00","MLB",26,26,26,1,0.0599199,70,true,false
"MLB-sean-marshall-00","MLB",28,27,28,2,1.7528112,70,true,true
"MLB-sean-nolin-00","MLB",25,25,31,7,0.005269,70,true,true
"MLB-sean-osullivan-00","MLB",25,25,28,4,-0.0362274,70,true,true
"MLB-sean-reid-foley-00","MLB",28,28,28,1,0.1268502,70,true,false
"MLB-sean-rodrguez-00","MLB",31,31,31,1,1.2841455,70,true,true
"MLB-seranthony-domnguez-00","MLB",23,23,23,1,0.7326359,70,false,true
"MLB-sergio-mitre-00","MLB",26,26,26,1,0.7633106,70,true,true
"MLB-seth-mcclung-00","MLB",27,27,27,1,0.2618356,70,true,true
"MLB-shane-andrews-00","MLB",26,24,26,3,1.081344,70,true,true
"MLB-shane-bieber-00","MLB",24,24,24,1,2.68101,70,true,true
"MLB-shane-loux-00","MLB",29,29,29,1,0.0981555,70,true,true
"MLB-shane-victorino-00","MLB",30,27,32,6,3.1027214,70,true,true
"MLB-shannon-stewart-00","MLB",26,26,27,2,2.720388,70,true,true
"MLB-shaun-marcum-00","MLB",28,28,29,2,1.4879736,70,true,true
"MLB-shawn-chacon-00","MLB",25,25,27,3,0.4295389,70,true,true
"MLB-shawn-estes-00","MLB",24,24,27,4,1.8398825,70,true,true
"MLB-shawn-green-00","MLB",28,26,29,4,4.4407935,70,true,true
"MLB-shawn-hill-00","MLB",26,26,26,1,0.3455321,70,true,true
"MLB-shelby-miller-00","MLB",24,24,24,1,1.5471436,70,true,true
"MLB-shin-soo-choo-00","MLB",30,30,30,1,4.2272009,70,true,true
"MLB-shohei-ohtani-00","MLB",27,26,29,4,6.4014754,70,true,false
"MLB-sidney-ponson-00","MLB",26,26,27,2,1.7166136,70,true,true
"MLB-silvino-bracho-00","MLB",25,25,25,1,0.0745884,70,true,true
"MLB-sonny-gray-00","MLB",33,33,33,1,2.5195194,70,true,true
"MLB-spencer-howard-00","MLB",24,24,24,1,0.0847685999999999,70,true,true
"MLB-starlin-castro-00","MLB",22,21,24,4,2.20419,70,true,true
"MLB-starling-marte-00","MLB",32,29,32,4,2.5645389,70,true,true
"MLB-stephen-drew-00","MLB",27,27,27,1,2.934127,70,true,true
"MLB-stephen-strasburg-00","MLB",30,28,30,3,2.8525593,70,true,true
"MLB-sterling-hitchcock-00","MLB",25,25,25,1,1.3578576,70,true,true
"MLB-steve-karsay-00","MLB",29,28,29,2,1.3414387,70,true,true
"MLB-steve-lombardozzi-00","MLB",23,23,23,1,0.0613332,70,true,true
"MLB-steve-trachsel-00","MLB",27,26,29,4,1.170889,70,true,true
"MLB-steve-woodard-00","MLB",24,23,24,2,1.3213811,70,true,true
"MLB-sun-woo-kim-00","MLB",26,26,27,2,0.3323606,70,true,true
"MLB-taijuan-walker-00","MLB",24,22,24,3,0.9331098,70,true,true
"MLB-tanner-scott-00","MLB",28,28,28,1,1.9323372,70,true,true
"MLB-tarik-skubal-00","MLB",27,27,27,1,2.4949708,70,true,false
"MLB-ted-lilly-00","MLB",31,31,33,3,1.6884405,70,true,true
"MLB-teoscar-hernndez-00","MLB",28,28,28,1,2.4293191,70,true,true
"MLB-terrance-gore-00","MLB",28,28,28,1,0.0921459,70,true,true
"MLB-terrence-long-00","MLB",25,24,25,2,1.2416992,70,true,true
"MLB-terry-adams-00","MLB",28,28,28,1,2.1016758,70,true,true
"MLB-thairo-estrada-00","MLB",27,26,27,2,1.7353764,70,true,true
"MLB-tike-redman-00","MLB",27,26,27,2,0.5208179,70,true,true
"MLB-tim-anderson-00","MLB",26,25,28,4,2.136497,70,true,true
"MLB-tim-beckham-00","MLB",27,27,27,1,1.5514218,70,true,true
"MLB-tim-collins-00","MLB",22,22,23,2,0.4558614,70,true,true
"MLB-tim-drew-00","MLB",23,21,25,5,-0.00721890000000003,70,true,true
"MLB-tim-federowicz-00","MLB",29,29,29,1,-0.0129864,70,true,true
"MLB-tim-harikkala-00","MLB",27,23,35,13,-0.0767216,70,false,true
"MLB-tim-hudson-00","MLB",27,25,27,3,2.8395764,70,true,true
"MLB-tim-lincecum-00","MLB",25,24,25,2,3.533958,70,true,true
"MLB-tim-redding-00","MLB",25,25,25,1,1.3031551,70,true,true
"MLB-tim-stauffer-00","MLB",29,28,29,2,0.6482799,70,true,true
"MLB-tj-tucker-00","MLB",24,24,25,2,0.5103792,70,true,true
"MLB-todd-dunwoody-00","MLB",23,23,23,1,0.5333161,70,true,true
"MLB-todd-erdos-00","MLB",23,23,25,3,-0.038179,70,false,true
"MLB-todd-helton-00","MLB",26,26,30,5,5.6376522,70,true,true
"MLB-todd-hollandsworth-00","MLB",27,27,27,1,0.9378774,70,true,true
"MLB-todd-linden-00","MLB",26,26,26,1,0.1750595,70,true,true
"MLB-todd-van-poppel-00","MLB",23,23,23,1,0.6797888,70,true,true
"MLB-todd-walker-00","MLB",29,29,29,1,1.4134331,70,true,true
"MLB-tom-gorzelanny-00","MLB",24,24,24,1,1.0579131,70,true,true
"MLB-tomas-perez-00","MLB",27,27,27,1,0.2887752,70,true,true
"MLB-tommy-hanson-00","MLB",23,23,23,1,1.5363027,70,true,true
"MLB-tommy-hunter-00","MLB",30,30,30,1,0.6152958,70,true,true
"MLB-tomo-ohka-00","MLB",27,26,27,2,1.4011171,70,true,true
"MLB-toms-nido-00","MLB",28,28,28,1,0.5404875,70,true,true
"MLB-toms-telis-00","MLB",25,25,27,3,-0.0498966,70,true,true
"MLB-tony-abreu-00","MLB",22,22,24,3,0.00206119999999999,70,false,true
"MLB-tony-armas-00","MLB",23,23,23,1,1.5571552,70,true,true
"MLB-tony-batista-00","MLB",25,25,26,2,2.2309844,70,true,true
"MLB-tony-cingrani-00","MLB",23,23,23,1,0.6173478,70,true,true
"MLB-tony-clark-00","MLB",26,25,27,3,1.9366779,70,true,true
"MLB-tony-gwynn-jr-00","MLB",26,26,28,3,1.0833252,70,true,true
"MLB-tony-tarasco-00","MLB",24,24,24,1,0.2680743,70,true,true
"MLB-torii-hunter-00","MLB",36,33,36,4,2.7583986,70,true,true
"MLB-touki-toussaint-00","MLB",27,27,27,1,0.0726504,70,true,true
"MLB-travis-blankenhorn-00","MLB",23,23,26,4,-0.0211378,70,false,true
"MLB-travis-buck-00","MLB",23,23,23,1,0.7818196,70,false,true
"MLB-travis-ishikawa-00","MLB",25,25,25,1,0.5711895,70,true,true
"MLB-travis-lee-00","MLB",28,28,28,1,1.9932114,70,true,true
"MLB-travis-miller-00","MLB",27,26,27,2,0.6625549,70,true,true
"MLB-travis-snider-00","MLB",26,26,26,1,1.0495987,70,true,true
"MLB-travis-wood-00","MLB",26,26,26,1,1.8449606,70,true,true
"MLB-trea-turner-00","MLB",28,28,29,2,4.4935275,70,true,true
"MLB-trent-durrington-00","MLB",24,24,29,6,-0.1380188,70,true,false
"MLB-trent-grisham-00","MLB",24,24,26,3,1.4728603,70,true,true
"MLB-trever-miller-00","MLB",31,31,33,3,0.4183167,70,true,true
"MLB-trevor-bauer-00","MLB",27,27,28,2,2.2145585,70,true,true
"MLB-trevor-cahill-00","MLB",23,22,24,3,0.809373,70,true,true
"MLB-trevor-gott-00","MLB",30,30,30,1,0.5078325,70,true,false
"MLB-trevor-rogers-00","MLB",23,23,23,1,1.4736896,70,true,true
"MLB-trevor-rosenthal-00","MLB",23,23,25,3,1.414213,70,true,true
"MLB-trevor-story-00","MLB",26,25,26,2,3.7057251,70,true,true
"MLB-triston-mckenzie-00","MLB",24,24,24,1,1.364375,70,true,true
"MLB-trot-nixon-00","MLB",29,27,31,5,2.6582466,70,true,true
"MLB-troy-glaus-00","MLB",23,23,23,1,5.5311928,70,true,true
"MLB-troy-patton-00","MLB",26,26,26,1,0.5164447,70,true,true
"MLB-troy-tulowitzki-00","MLB",22,22,26,5,3.4080135,70,true,true
"MLB-tucker-barnhart-00","MLB",30,28,30,3,0.6632282,70,true,true
"MLB-tyler-chatwood-00","MLB",23,23,26,4,0.7722618,70,true,true
"MLB-tyler-clippard-00","MLB",29,25,29,5,1.0234284,70,true,true
"MLB-tyler-colvin-00","MLB",26,24,26,3,1.0500135,70,true,true
"MLB-tyler-flowers-00","MLB",31,31,31,1,1.8370389,70,true,true
"MLB-tyler-glasnow-00","MLB",30,29,30,2,1.2227903,70,true,false
"MLB-tyler-mahle-00","MLB",26,26,26,1,1.6474428,70,true,true
"MLB-tyler-matzek-00","MLB",30,30,30,1,0.6560604,70,true,true
"MLB-tyler-oneill-00","MLB",26,26,26,1,3.101409,70,true,true
"MLB-tyler-skaggs-00","MLB",26,26,26,1,0.8017632,70,true,true
"MLB-tyler-stephenson-00","MLB",27,27,27,1,1.5711795,70,true,false
"MLB-tyler-thornburg-00","MLB",27,27,27,1,1.1566096,70,true,true
"MLB-tyler-wade-00","MLB",26,26,26,1,0.1905873,70,true,true
"MLB-tyson-ross-00","MLB",28,28,28,1,2.2845384,70,true,true
"MLB-tzu-wei-lin-00","MLB",23,23,27,5,-0.0935508,70,false,true
"MLB-ubaldo-jimnez-00","MLB",25,25,26,2,2.6475072,70,true,true
"MLB-ugueth-urbina-00","MLB",25,24,25,2,1.4227488,70,true,true
"MLB-vance-worley-00","MLB",23,23,23,1,0.8336306,70,true,true
"MLB-vernon-wells-00","MLB",27,27,27,1,3.7399518,70,true,true
"MLB-vicente-padilla-00","MLB",28,28,28,1,1.4469966,70,true,true
"MLB-victor-caratini-00","MLB",28,28,30,3,0.916503,70,true,true
"MLB-victor-martinez-00","MLB",28,26,28,3,2.9631753,70,true,true
"MLB-victor-reyes-00","MLB",24,24,25,2,0.2878613,70,true,true
"MLB-victor-robles-00","MLB",22,22,22,1,2.3923755,70,true,true
"MLB-vin-mazzaro-00","MLB",26,26,26,1,0.2421366,70,true,true
"MLB-vince-velasquez-00","MLB",26,26,26,1,1.2602568,70,true,true
"MLB-vladimir-guerrero-00","MLB",27,25,29,5,4.7994606,70,true,true
"MLB-vladimir-guerrero-jr-00","MLB",22,22,22,1,4.4604366,70,true,true
"MLB-vladimir-nunez-00","MLB",27,27,27,1,0.5620676,70,true,true
"MLB-wade-davis-00","MLB",28,28,28,1,2.0225875,70,true,true
"MLB-wade-leblanc-00","MLB",33,33,33,1,0.7111427,70,true,true
"MLB-wade-miller-00","MLB",26,24,26,3,1.6702236,70,true,true
"MLB-walker-buehler-00","MLB",26,24,26,3,2.719659,70,true,true
"MLB-welington-castillo-00","MLB",30,29,30,2,0.663696,70,true,true
"MLB-wendell-magee-00","MLB",28,25,28,4,-0.0411316,70,true,true
"MLB-wes-helms-00","MLB",30,30,30,1,0.7992162,70,true,true
"MLB-wesley-wright-00","MLB",27,27,29,3,0.2237186,70,true,true
"MLB-wil-cordero-00","MLB",25,25,25,1,0.9452327,70,true,true
"MLB-wil-myers-00","MLB",25,25,25,1,2.2129027,70,true,true
"MLB-wilfredo-ledezma-00","MLB",25,23,25,3,0.2517837,70,true,true
"MLB-wilin-rosario-00","MLB",24,24,24,1,0.54476,70,true,true
"MLB-will-cunnane-00","MLB",23,23,23,1,0.1258536,70,false,true
"MLB-will-middlebrooks-00","MLB",23,23,23,1,0.5647728,70,false,true
"MLB-will-ohman-00","MLB",30,28,30,3,0.5323626,70,true,true
"MLB-will-smith-00","MLB",28,25,29,5,1.0955678,70,true,true
"MLB-willi-castro-00","MLB",27,26,27,2,2.1567026,70,true,false
"MLB-william-contreras-00","MLB",26,25,26,2,3.6003034,70,true,false
"MLB-willie-calhoun-00","MLB",24,24,24,1,0.023241,70,true,true
"MLB-willie-greene-00","MLB",26,25,26,2,1.278446,70,true,true
"MLB-willie-harris-00","MLB",30,30,30,1,1.6479537,70,true,true
"MLB-willy-adames-00","MLB",28,26,28,3,3.468384,70,true,false
"MLB-willy-aybar-00","MLB",25,25,25,1,0.5135543,70,true,true
"MLB-willy-taveras-00","MLB",24,23,24,2,2.002686,70,true,true
"MLB-wilmer-difo-00","MLB",25,25,25,1,0.6232772,70,true,true
"MLB-wilmer-flores-00","MLB",31,29,31,3,1.1245164,70,true,true
"MLB-wilmer-font-00","MLB",29,29,29,1,0.2683236,70,true,true
"MLB-wilson-betemit-00","MLB",23,23,25,3,0.5067205,70,true,true
"MLB-wilson-delgado-00","MLB",31,31,31,1,0.097091,70,true,false
"MLB-wilson-ramos-00","MLB",28,28,28,1,2.1223062,70,true,true
"MLB-wilton-guerrero-00","MLB",22,22,22,1,0.0244441999999999,70,true,true
"MLB-wily-mo-pea-00","MLB",22,22,22,1,0.7028604,70,true,true
"MLB-wily-peralta-00","MLB",25,24,25,2,0.3933858,70,true,true
"MLB-xander-bogaerts-00","MLB",26,26,26,1,3.984965,70,true,true
"MLB-xavier-nady-00","MLB",29,29,29,1,1.7314081,70,true,true
"MLB-yadiel-rivera-00","MLB",25,23,25,3,-0.0293251,70,true,true
"MLB-yadier-molina-00","MLB",29,28,30,3,4.2956137,70,true,true
"MLB-yairo-muoz-00","MLB",25,23,25,3,-0.014035,70,true,true
"MLB-yasiel-puig-00","MLB",23,23,23,1,3.6637981,70,true,true
"MLB-yasmani-grandal-00","MLB",30,27,30,4,3.684841,70,true,true
"MLB-yhency-brazoban-00","MLB",23,23,23,1,0.0912349,70,false,true
"MLB-yimi-garca-00","MLB",32,31,32,2,0.5852205,70,true,true
"MLB-yolmer-snchez-00","MLB",26,25,26,2,1.4954125,70,true,true
"MLB-yon-moncada-00","MLB",24,24,26,3,2.8525624,70,true,true
"MLB-yonder-alonso-00","MLB",30,30,30,1,1.0283189,70,true,true
"MLB-yordan-alvarez-00","MLB",25,25,27,3,3.6022374,70,true,true
"MLB-yorvit-torrealba-00","MLB",31,31,31,1,1.352166,70,true,true
"MLB-yovani-gallardo-00","MLB",24,24,24,1,2.2868826,70,true,true
"MLB-yu-chang-00","MLB",25,25,25,1,0.2951216,70,true,true
"MLB-yuniesky-betancourt-00","MLB",24,24,25,2,0.4862858,70,true,true
"MLB-yusmeiro-petit-00","MLB",32,32,34,3,1.1981934,70,true,true
"MLB-zac-gallen-00","MLB",27,27,27,1,2.6565231,70,true,true
"MLB-zach-davies-00","MLB",24,24,24,1,1.3837845,70,true,true
"MLB-zach-duke-00","MLB",23,23,26,4,1.5122833,70,true,true
"MLB-zach-eflin-00","MLB",29,29,29,1,2.0643824,70,true,true
"MLB-zach-mcallister-00","MLB",27,24,27,4,0.5500047,70,true,true
"MLB-zach-putnam-00","MLB",26,26,26,1,0.3995818,70,true,true
"MLB-zack-britton-00","MLB",28,27,28,2,1.6212535,70,true,true
"MLB-zack-greinke-00","MLB",25,25,25,1,4.0274451,70,true,true
"MLB-zack-littell-00","MLB",28,28,28,1,0.8451591,70,true,false
"MLB-zack-wheeler-00","MLB",31,31,34,4,3.4467007,70,true,true
"MLS-aaron-herrera-00","MLS",26,26,26,1,56.4648,70,true,false
"MLS-aaron-kovar-00","MLS",24,24,24,1,13.5452,70,true,false
"MLS-aaron-maund-00","MLS",25,24,26,3,21.7332,70,true,true
"MLS-abu-danladi-00","MLS",21,21,23,3,23.8094,70,false,true
"MLS-adam-jahn-00","MLS",22,22,22,1,26.6668,70,false,true
"MLS-adam-lundkvist-00","MLS",27,25,27,3,33.8966,70,true,true
"MLS-albert-rusnk-00","MLS",29,26,29,4,68.5798,70,true,false
"MLS-alex-bono-00","MLS",22,22,22,1,11.8422,70,true,true
"MLS-alex-muyl-00","MLS",22,22,23,2,34.9154,70,true,true
"MLS-alex-roldan-00","MLS",26,24,27,4,46.2886,70,true,false
"MLS-alvas-powell-00","MLS",20,20,20,1,41.0494,70,true,true
"MLS-amar-sejdi-00","MLS",25,23,25,3,14.2516,70,true,true
"MLS-amobi-okugo-00","MLS",21,21,22,2,45.526,70,false,true
"MLS-amro-tarek-00","MLS",26,25,26,2,23.2986,70,true,true
"MLS-andre-shinyashiki-00","MLS",21,21,21,1,36.2152,70,false,true
"MLS-andrew-farrell-00","MLS",25,25,25,1,50.0214,70,true,true
"MLS-andrew-gutman-00","MLS",26,26,26,1,51.5556,70,true,true
"MLS-andrew-wenger-00","MLS",23,23,23,1,36.8678,70,true,true
"MLS-andrs-perea-00","MLS",20,20,20,1,37.5418,70,true,true
"MLS-andrs-reyes-00","MLS",23,21,23,3,25.6614,70,true,true
"MLS-andy-rose-00","MLS",31,31,31,1,30.1676,70,true,false
"MLS-anthony-jackson-hamel-00","MLS",23,23,25,3,21.4784,70,true,true
"MLS-ariel-lassiter-00","MLS",29,27,29,3,25.5438,70,true,false
"MLS-artur-00","MLS",26,26,26,1,47.9886,70,true,true
"MLS-ashtone-morgan-00","MLS",24,22,24,3,14.2448,70,true,true
"MLS-auston-trusty-00","MLS",22,22,22,1,38.1966,70,true,true
"MLS-axel-sjberg-00","MLS",23,23,23,1,29.0784,70,true,true
"MLS-ayo-akinola-00","MLS",20,20,20,1,27.254,70,true,true
"MLS-benji-michel-00","MLS",22,22,23,2,26.58,70,true,true
"MLS-bill-hamid-00","MLS",28,28,28,1,21.33635,70,true,true
"MLS-bill-tuiloma-00","MLS",26,26,26,1,50.2452,70,true,true
"MLS-brad-smith-00","MLS",24,24,24,1,34.8308,70,true,true
"MLS-brandon-bye-00","MLS",23,23,26,4,50.43,70,true,true
"MLS-brandon-servania-00","MLS",19,19,19,1,23.1548,70,false,true
"MLS-brandon-vzquez-00","MLS",23,23,23,1,49.1736,70,true,true
"MLS-brandt-bronico-00","MLS",23,22,26,5,27.0952,70,true,true
"MLS-brian-anunga-00","MLS",24,24,24,1,16.5012,70,true,true
"MLS-brian-white-00","MLS",28,27,28,2,45.246,70,true,false
"MLS-brooks-lennon-00","MLS",25,25,26,2,68.0592,70,true,false
"MLS-bryce-duke-00","MLS",22,22,22,1,31.041,70,true,false
"MLS-calum-mallace-00","MLS",25,24,26,3,24.677,70,true,true
"MLS-carlos-gruezo-00","MLS",22,21,22,2,33.2208,70,true,true
"MLS-carlos-tern-00","MLS",22,21,23,3,23.588,70,true,false
"MLS-chase-gasper-00","MLS",25,24,25,2,34.547,70,true,true
"MLS-chris-durkin-00","MLS",24,24,24,1,34.537,70,true,false
"MLS-chris-duvall-00","MLS",25,25,25,1,28.7208,70,true,true
"MLS-chris-mueller-00","MLS",23,22,23,2,50.8816,70,true,true
"MLS-chris-odoi-atsem-00","MLS",24,24,24,1,15.4,70,true,true
"MLS-clint-irwin-00","MLS",25,23,25,3,7.1304,70,true,true
"MLS-collin-martin-00","MLS",24,22,24,3,7.4362,70,true,false
"MLS-connor-lade-00","MLS",25,25,29,5,18.2452,70,true,true
"MLS-cordell-cato-00","MLS",21,21,22,2,32.55,70,true,true
"MLS-corey-baird-00","MLS",22,22,22,1,36.302,70,false,true
"MLS-cristhian-paredes-00","MLS",20,20,20,1,38.7288,70,true,true
"MLS-cristian-csseres-jr-00","MLS",21,19,23,5,32.1614,70,true,false
"MLS-cristian-espinoza-00","MLS",27,27,27,1,60.4184,70,true,true
"MLS-cristian-higuita-00","MLS",21,21,21,1,47.0628,70,false,true
"MLS-cristian-roldan-00","MLS",21,21,23,3,69.3286,70,true,true
"MLS-dairon-asprilla-00","MLS",29,28,29,2,38.4228,70,true,true
"MLS-daniel-lovitz-00","MLS",30,29,32,4,41.1282,70,true,false
"MLS-darlington-nagbe-00","MLS",24,22,26,5,66.276,70,true,true
"MLS-darren-mattocks-00","MLS",27,27,27,1,35.4372,70,true,true
"MLS-dave-romney-00","MLS",29,28,29,2,48.638,70,true,true
"MLS-deandre-yedlin-00","MLS",19,19,30,12,44.2748,70,false,true
"MLS-dejuan-jones-00","MLS",23,23,24,2,56.6724,70,true,true
"MLS-derrick-etienne-jr-00","MLS",25,25,25,1,46.7948,70,true,true
"MLS-derrick-jones-00","MLS",23,22,25,4,14.8092,70,true,true
"MLS-diego-fagundez-00","MLS",26,26,27,2,58.5894,70,true,true
"MLS-diego-palacios-00","MLS",22,22,22,1,51.5382,70,true,true
"MLS-diego-rossi-00","MLS",20,19,21,3,69.2932,70,false,true
"MLS-diego-rubio-00","MLS",28,28,28,1,54.0314,70,true,true
"MLS-dillon-powers-00","MLS",22,22,23,2,40.2324,70,false,true
"MLS-dillon-serna-00","MLS",19,19,19,1,24.1874,70,true,true
"MLS-dilly-duka-00","MLS",23,23,25,3,35.3208,70,false,true
"MLS-djordje-mihailovic-00","MLS",25,22,25,4,57.26,70,true,false
"MLS-dniel-salli-00","MLS",26,24,26,3,55.7156,70,true,true
"MLS-dom-dwyer-00","MLS",25,23,28,6,42.2892,70,true,true
"MLS-dominique-badji-00","MLS",25,23,25,3,37.3836,70,true,true
"MLS-doneil-henry-00","MLS",25,25,25,1,29.3584,70,true,true
"MLS-donny-toia-00","MLS",22,22,22,1,33.4826,70,true,true
"MLS-donovan-pines-00","MLS",24,24,24,1,29.1992,70,true,false
"MLS-dru-yearwood-00","MLS",23,21,23,3,22.8844,70,true,false
"MLS-dylan-nealis-00","MLS",25,25,25,1,33.3684,70,true,false
"MLS-dylan-remick-00","MLS",25,23,25,3,20.8122,70,true,false
"MLS-eddie-segura-00","MLS",22,22,22,1,53.0352,70,false,true
"MLS-eduard-atuesta-00","MLS",21,21,21,1,72.6408,70,true,true
"MLS-edwin-cerrillo-00","MLS",23,23,23,1,34.8462,70,true,false
"MLS-ema-twumasi-00","MLS",25,23,25,3,23.8716,70,true,true
"MLS-emmanuel-boateng-00","MLS",23,23,23,1,39.9756,70,true,true
"MLS-eric-miller-00","MLS",24,21,24,4,19.3788,70,true,true
"MLS-eric-remedi-00","MLS",25,25,25,1,33.1668,70,true,true
"MLS-erick-torres-00","MLS",24,24,24,1,41.0466,70,true,true
"MLS-erik-holt-00","MLS",24,24,24,1,26.6244,70,true,true
"MLS-erik-hurtado-00","MLS",23,23,25,3,31.0268,70,true,true
"MLS-eriq-zavaleta-00","MLS",24,24,24,1,37.691,70,true,true
"MLS-eryk-williamson-00","MLS",22,22,22,1,37.1542,70,true,true
"MLS-ethan-finlay-00","MLS",24,23,24,2,54.963,70,true,true
"MLS-ethan-white-00","MLS",26,26,26,1,15.8514,70,true,false
"MLS-ethan-zubak-00","MLS",21,21,21,1,15.4616,70,true,true
"MLS-fabian-herbers-00","MLS",29,29,29,1,45.2376,70,true,true
"MLS-fanendo-adi-00","MLS",24,24,24,1,50.6646,70,true,true
"MLS-fatai-alashe-00","MLS",22,21,22,2,21.597,70,false,true
"MLS-felipe-00","MLS",26,24,26,3,60.2616,70,true,true
"MLS-felipe-hernndez-00","MLS",23,23,23,1,18.3942,70,true,true
"MLS-franco-escobar-00","MLS",28,28,28,1,41.868,70,true,false
"MLS-frankie-amaya-00","MLS",22,22,22,1,37.909,70,true,true
"MLS-george-campbell-00","MLS",22,22,22,1,34.16,70,true,false
"MLS-gershon-koffie-00","MLS",22,22,22,1,35.2404,70,true,true
"MLS-griffin-dorsey-00","MLS",24,23,24,2,41.4086,70,true,false
"MLS-gyasi-zardes-00","MLS",22,22,23,2,52.3218,70,true,true
"MLS-handwalla-bwana-00","MLS",18,18,19,2,16.218,70,false,true
"MLS-harry-shipp-00","MLS",22,22,23,2,40.1186,70,false,true
"MLS-hassani-dotson-00","MLS",25,25,26,2,46.6258,70,true,false
"MLS-henry-kessler-00","MLS",22,22,22,1,43.3116,70,true,true
"MLS-ike-opara-00","MLS",27,27,29,3,44.5242,70,true,true
"MLS-ismael-tajouri-shradi-00","MLS",23,23,23,1,46.575,70,false,true
"MLS-jack-elliott-00","MLS",23,23,23,1,55.2712,70,true,true
"MLS-jack-maher-00","MLS",22,21,24,4,30.3236,70,true,false
"MLS-jack-mcinerney-00","MLS",20,20,22,3,31.0042,70,false,true
"MLS-jack-skahan-00","MLS",26,25,26,2,14.0172,70,true,false
"MLS-jackson-yueill-00","MLS",21,21,24,4,59.5304,70,true,true
"MLS-jacob-shaffelburg-00","MLS",23,21,24,4,24.9264,70,true,false
"MLS-jacori-hayes-00","MLS",22,22,24,3,19.9596,70,true,true
"MLS-jake-nerwinski-00","MLS",22,22,22,1,32.1764,70,false,true
"MLS-james-sands-00","MLS",23,23,23,1,54.6392,70,true,false
"MLS-jared-jeffrey-00","MLS",26,25,26,2,17.8482,70,true,true
"MLS-jared-stroud-00","MLS",27,26,27,2,32.5854,70,true,false
"MLS-jared-watts-00","MLS",24,24,25,2,23.1354,70,true,true
"MLS-jay-chapman-00","MLS",24,24,24,1,23.3562,70,true,true
"MLS-jaylin-lindsey-00","MLS",21,21,22,2,27.1516,70,true,true
"MLS-jefferson-savarino-00","MLS",26,26,26,1,62.36,70,true,false
"MLS-jeremy-ebobisse-00","MLS",25,25,26,2,44.6526,70,true,true
"MLS-jess-ferreira-00","MLS",21,20,22,3,55.113,70,true,true
"MLS-jesse-gonzalez-00","MLS",23,23,23,1,9.91305,70,true,false
"MLS-jimmy-medranda-00","MLS",23,22,23,2,33.6472,70,true,true
"MLS-joao-plata-00","MLS",21,21,25,5,54.173,70,true,true
"MLS-joe-bendik-00","MLS",27,27,27,1,13.93345,70,true,true
"MLS-joevin-jones-00","MLS",24,23,24,2,50.736,70,false,true
"MLS-john-mccarthy-00","MLS",31,31,31,1,21.84285,70,true,false
"MLS-john-nelson-00","MLS",25,25,25,1,20.0556,70,true,false
"MLS-john-stertzer-00","MLS",24,24,25,2,9.5404,70,true,true
"MLS-jon-gallagher-00","MLS",26,26,27,2,45.284,70,true,false
"MLS-jonathan-lewis-00","MLS",23,21,26,6,33.2874,70,true,true
"MLS-jonathan-osorio-00","MLS",25,25,25,1,60.081,70,true,true
"MLS-joo-moutinho-00","MLS",24,24,24,1,39.347,70,true,false
"MLS-jordan-hamilton-00","MLS",21,19,22,4,17.1468,70,true,true
